place_name,place_id,place_lat,place_lng,place_type
Pastel da Dani,5fafcd10676837ed4e60e8c15c64ffeddf6fd4b8,-9.6531951,-35.7134433,bakery
Panificação Brasil,d69aa0b1cd5e48566173d533ad881c197d2e4ad3,-9.6587063,-35.7141242,bakery
La Crocante,437efd3a048af275ca7a6c36709dee66c56f6ebf,-9.653547099999997,-35.7138958,bakery
Le Pain Pães artesanais,324b5dbbdda2b0309a4b95c1780e4add1320d903,-9.662859899999999,-35.7015448,bakery
Panificação Bom Gosto,e14400b3a90a707b9d597da385023039d0b64154,-9.6620904,-35.7004313,bakery
Forte Net,1d02be55fcebbfa6fb3fd2e44263d465cca7143a,-9.662968300000001,-35.7011691,bakery
Vovó Cema | bolos & company,b8037d0c0da0ed58e9df63444e5fc0e8e30822b8,-9.6569111,-35.7149179,bakery
Panificação Alteza,7e12c25f1edce8ee0060877df8ae85e1ccc19434,-9.661226899999997,-35.6993039,bakery
BENDITA PADARIA,6548b2110aaa7678e27ab00ca949ce2fc3fc7fba,-9.649494299999999,-35.7017398,bakery
Bodega do Pão,5378c0af54e4a8fc17868cc2358b66265ab0003c,-9.662524399999999,-35.7128988,bakery
Santo Eduardo Bakery,adab42ee0bf31f7d6743cd3e42a889ff323846d9,-9.6570612,-35.7154108,bakery
Ateliê Renata Melo - Cursos e Confeitaria Artística,8c80d85090cc4951710930dff8873557754503f3,-9.6501228,-35.7127367,bakery
Quinta de Santa Luzia,2d3c478a003acc9ddaeaf1bd849611c00a713387,-9.6624992,-35.6990027,bakery
Panificação Santo Antônio,2eb22e54c169baca470b48c74e651fb816c58c3e,-9.6621054,-35.71443029999999,bakery
Padaria e Conveniência Stella Maris,4bea4447d6e352750a459382375c850d35998730,-9.649513299999999,-35.7132982,bakery
Panificação São João,52962358f905f786be940714a4c88d2ca2f2cf12,-9.6644887,-35.7134009,bakery
Escritório de Negócios Banco Inter Maceió,8f61086712438f248ee5edd5d3bea6667d85c46f,-9.656389,-35.7041638,bank
Santander,d52909789dc8ae07fb5526d01b37934ff7084d85,-9.657344199999999,-35.69873820000001,bank
Banco Rural,92c1548b2cae7c37e717ea818b9ed64b5d339ff1,-9.6632042,-35.7103188,bank
Banco do Brasil — Estilo,112f355ee33853368d3f24f224ddc90fefe0fc16,-9.656021700000002,-35.70372,bank
Banco do Brasil,454d6013fa825a1d8604b5c92969f558686fd9be,-9.6560622,-35.7036985,bank
ACX Factoring Fomento Mercantil,c15e2b38eabd7e1c631d8f79d3d451b4bc3ba2bc,-9.651795600000002,-35.7069118,bank
Tribanco -Maceió,eb3c283c19dec14512ded764455c8a563e046e19,-9.651598899999998,-35.7069575,bank
Banco do Brasil,5c5f616d723473608056d9c3fb36c73d2b254014,-9.659229699999997,-35.7013879,bank
Banco do Nordeste Office,2abcf3783ceab036e93e053c7c59f10a9a18f492,-9.6531744,-35.7120696,bank
Banco Santander,0f992e375f35564d43bbe45a85d92fec704106b5,-9.662011099999999,-35.7023032,bank
Twenty four hours,1756a9398cc42888928559f234061c38ff4f826c,-9.6633161,-35.7041531,bank
Caixa Econômica Federal,97656a083b44d8d90927400b8512a757fc0694a1,-9.6637013,-35.7108038,bank
Caixa Econômica Federal,2888c437d7ff242ba52304718fb4bb9c97846d37,-9.656181,-35.6988327,bank
Banco do Brasil,88d88707db890799c5183fc91db88364579529f3,-9.6598933,-35.6980095,bank
Agência Itaú Personnalité,3a2f4cf4220a05621ba264c951c5fac918c51075,-9.660185499999999,-35.6979543,bank
Agência Itaú,3381b17f2396d6a29356d14ba06a49223358b377,-9.660462499999998,-35.6976664,bank
Casa da Picanha,dbef0b08429c42307f802fb339eff2ce4c11fcd7,-9.651051500000001,-35.7073669,bar
Carlos Beauty Hair,0f0c856790409c9ea42c0d0f681b75229863a059,-9.65729,-35.707784,bar
Pousada do Sol,7d79ef4200420b2a0773695458b4bec9cf10c42a,-9.6569219,-35.7038389,bar
Vira Verão Espetos,40e000c9538dd3eb6337b17f5b0d1c96cac0ae0e,-9.6574907,-35.710385,bar
Bar do Milton,82977caf9a90a26014e9ce33f50efe3103fe88a1,-9.6539445,-35.70996160000001,bar
Tapanacê Brewpub,7873b7117c588c361d602bac1771b778b1f0c543,-9.6514031,-35.70632289999999,bar
Dona Branca,84feeb241227771f1391f7942e45810f0325aaa3,-9.651007199999999,-35.7030157,bar
Boteco 082,a43434b9f829c1b8e1ba677b046281a3436f9af1,-9.6537138,-35.7138213,bar
Bar e Restaurante Botequim Sertanejo,1d84fcfa10ae5ae55e588fe433d3edac4e5d80b3,-9.6531821,-35.7138261,bar
Buchada do Galego,a0ca8b17a76548f4f1d1135bc07c6d13ad6e448f,-9.6639771,-35.7125844,bar
Bar do Camarão,07976870b9846a90caafb75bbe5eab2d9e2a9c26,-9.6511936,-35.715059,bar
Massagueirinha Ponta Verde,4d6fc584db78d937b7f354aa8953fb160b4de349,-9.6568689,-35.70879740000001,bar
Restaurante Barrica's,32fb78bacba82c62a611baf2c34516d371037991,-9.6584688,-35.6981254,bar
Alagaúcha,9ded22adcb09e76f1591c5109be06eb8e771a580,-9.652035500000002,-35.7160631,bar
"Alagoana Choperia | Watering hole, Home Chopp",8ba0d0586eb9ba6fb5a767d8aebaec564f594a5d,-9.6514156,-35.7029738,bar
Amostradinho Petiscaria,13baf8f9e1f5414ab8bc0b8525e2a65a5ede053f,-9.6563195,-35.7090966,bar
Alagou Pub,a26f8df5343b02b925e11b839602b3f725fda9b6,-9.6539213,-35.70511500000001,bar
Espaço Amélia Maria,28423fb0547bec366e75222921fa9c6b7ff6163d,-9.6587863,-35.7084416,bar
Casa Amarela,9b938d9427f6da1a096989abd0395df8b0df6dc7,-9.6546605,-35.7088329,bar
Boteco Lugar Nenhum,162e90fe19c44b9ae2b54414ee3ac86a222b6e71,-9.6538303,-35.70781640000001,bar
Touches the crab dip,055b4a9356ac4d80834e9e14e2242c1ae5218ed4,-9.653456499999999,-35.7060636,bar
Boteco do Inhame,a34db0b8f2bc199ff25921e562722d45996f0137,-9.653215999999999,-35.705739,bar
Consulado do Grêmio Maceió,738e66327b92fb84d753bff170cc20ef95dc4f92,-9.660220699999998,-35.7076415,bar
Espaço de beleza Diana Oliveira,304b4b91c800ce5c200ae3545e0a3a3026c1ccc9,-9.654982200000001,-35.7101121,bar
Caatinga Rocks Bar da Fábrica,8aff9f71b50045f2f2a73ad75e416d1615afc1a7,-9.6568943,-35.7023082,bar
Okane Sushi Bar,21ff97f3b8bc7665b94e0aac13f81d3d3e978acf,-9.6573425,-35.7106257,bar
Torresmo's Boteco MCZ,ddf1f75f25f3306700a8e787201db11a2da92e4e,-9.652472,-35.70767500000001,bar
Torresmo’s Bar e Periscaria,4d6ef5b25973544840aa2ea3e49b404b03f97fa0,-9.6524722,-35.70769439999999,bar
Terceiro Tempo Cervejaria,0ca12c1a3faafd98ef2981225cf55321cc8bcd6a,-9.6585353,-35.71029309999999,bar
Babasom,9e369ec2ba90f6d9512d4c274e5827d4e4585c29,-9.6583357,-35.7104446,bar
Oasis Bebidas - Cervejas Artesanais,08e038c6e87f306e6f68d8ea1dd065b8ea2c1616,-9.6531899,-35.70363449999999,bar
Bar e Restaurante Estrela Azul,61c94a1fb0e28de0249f76e563a7c5b1455b2b16,-9.659416099999998,-35.70297919999999,bar
Borali Burguer,9e734a28270b21f16867f20e95a872dbeefdba16,-9.653225,-35.70339999999999,bar
Torresmo do Salu,08f1f7de0b933b27340b499459ebd41c7d78d7eb,-9.6529384,-35.7100453,bar
Bar da Macaxeira,9f4b2a8fa39f8b7a7ca806b1015b6a677945666c,-9.656395,-35.7116055,bar
El Lugar,a3039cdfc9d68706adbab4c332d8ed488321a4fc,-9.6516779,-35.7079248,bar
Galeteria Master & Self service,46ec3c4edba4205f8315999dad5cc80c793a716e,-9.652868000000002,-35.710158,bar
Allemake,ea78f9bcb37590a3ba4d78e2e226b4535c5d5d05,-9.6619042,-35.7071764,bar
Hookah Lounge Maceió,5fa9e6b260304657f2cc5d58710c7fac97fdfd6f,-9.6534393,-35.7019558,bar
Churrasquinho do Kaká,1e856eefb0400449e22468ba704e486b051c236b,-9.6513602,-35.7080219,bar
Churrasquinho do Kaká,64082c3a16242d23f4ff703b95ddb8e0e92a89a9,-9.6513875,-35.7082083,bar
Espetinho Do xosqui,9c827623e9273f40ba6f98674dbfc43113a8e634,-9.660046500000002,-35.7021191,bar
Famintu's Bar,6205387c24d4efeaa54a7c557a6e2139ca808429,-9.651365100000001,-35.7083815,bar
Picanha Pub,3547d7f15b5bb0047e543b83fabe597893dff268,-9.651053799999998,-35.707159,bar
Espetto Amélia Rosa,61606a6d3b99a258abbbf0330f3824d17f1e020b,-9.651318099999997,-35.7083284,bar
Santo Antônio Bar e Restaurante,7c14697dede131de0f5ad12686247f9560790cf2,-9.6510059,-35.7059731,bar
Studio Maceió,84b537c4f4cb8a07c35cfd568950964e2d50bc6f,-9.662105899999998,-35.7054281,bar
The Spoilers Bar,f97a4059a4605d553ea3c84ec8af7ce52d04c123,-9.651344499999999,-35.7089286,bar
Nyna Bella,fd02138ae3f26aacf9073e4c55f0c3b8a2ba256d,-9.653184800000002,-35.711219,bar
Espetinho Rio Sampa,75430e03a563b06e4245d9fa915229cd8c823c9d,-9.6598115,-35.7015669,bar
Galeto Sorriso,1c71d3014f1e7d76b2c9a7c59ee492b282208718,-9.6510233,-35.7089792,bar
Sr.Brasa #botecodozeca,e7a99828083293ea85a3db3528bde917ad0c2a73,-9.6506178,-35.70816629999999,bar
Maik House,675b658f517f760ae2e04bc76d02cc5ec62b9ffa,-9.650856699999999,-35.70886649999999,bar
Farofas Gastrô,45c47d39fde1c56e47fc0ab189d3b170cf708911,-9.651024099999999,-35.709822,bar
The Hop Haus,783c9df9d4d5bbdd22523a050484bfa31dee6b18,-9.650054299999999,-35.7066102,bar
Boteco da Bola,a01851bd5c218646b5e4c31e8e960dc6a1da14e8,-9.651,-35.7099,bar
Carneiródromo,f89a9c4f895f3cfb02aa9c282c2be03feeab79f1,-9.650998,-35.7029667,bar
Barbearia Ambrósio,a376c9e0df5e31aff516b925d163b3d541be158b,-9.650724,-35.70339,bar
Bar do Pelado - Jatiúca,ec5272b8c3bcf0e6c8b86d2912622e428bc2e3a9,-9.650179000000001,-35.708275,bar
Nosso Boteco,98d21ed403828edbea0ac8da37513bbcf10b81ea,-9.651067099999999,-35.70209200000001,bar
Hair strands,ebcc30f569caf6b63c487d3fac6f216ec3a9e2b8,-9.6586111,-35.70499999999999,beauty_salon
D'pil Brasil,eabe3fbe6333db2586cf888d25905f4523fe98cb,-9.654652700000002,-35.7053072,beauty_salon
Modéle - Centro de Beleza,9b5895717de5190e995a805ff34c8f436e2a4d69,-9.657306,-35.710526,beauty_salon
Zelia Cabelereira,87f33234ca32802424cd12c15cfc01b0413040ae,-9.6631378,-35.7088241,beauty_salon
Maison Ferry,3f7575890a0866ae1aad6c603aaeb8722b892364,-9.651651399999999,-35.7025891,beauty_salon
Celma Beleza e Estética,012fc39ac33f089c5f4d2c85af40d5ab7137c4da,-9.661547299999999,-35.7082253,beauty_salon
Hair Studio by Betty Pessôa,fb2f9c6c163bc9ed28585aae654fb4cff2eb5b96,-9.656532799999999,-35.7060669,beauty_salon
Spa of Eyebrows,cf2bc47eb1f808c983b1a1baf36aa3ac76e704be,-9.656524899999999,-35.707543,beauty_salon
Madeixas,09df978afc71c6ea24dc87feb8a2f1640e925eac,-9.654468500000002,-35.707735,beauty_salon
Mutari Cabeleireiros,1966b906cecbdb82bb42d84328813f72e2a8abf5,-9.656438,-35.709043,beauty_salon
Spelho's Hair,f074dc3b7c9c1a334618e73b646af864dcd11867,-9.6570707,-35.702828,beauty_salon
Espaço Maison Kátya Leite,d7cfddbc26b8c664d13615fd62fd5c786f5cabce,-9.6599872,-35.7042163,beauty_salon
Gabriela Cabus,98c04112c8f12e508b3fb0877f23c2e671a3aa19,-9.6565655,-35.7023132,beauty_salon
Salão Spa da Beleza - Especialista em Próteses Capilares e Perucas.,a361a46845c57fd90bc8b87f8305c46e53f4ea7f,-9.660166,-35.708711,beauty_salon
Glamour,faecb08ac03466139e31b323be1d76bfe9faa03a,-9.655154399999999,-35.7020222,beauty_salon
Dona Studio Hair,d0daa64dd21fbf818b8fe7fcdf0454cbc452459f,-9.659637099999998,-35.7099567,beauty_salon
Sobrancelhas Design,9ec3b04065f01acaa7b3da10fb642d79a3ea2a40,-9.651795600000002,-35.7069118,beauty_salon
Bulbo Raiz - Centro Técnico,701a5dd015266073c5e23588b70a272877369288,-9.6527116,-35.7029471,beauty_salon
Madame Sofi,8c9ee16e7eab358c8d98e18ffd7635e0adf57668,-9.6583569,-35.7114616,beauty_salon
Sergio Fenix ​​space,bab3bbddcd31412662333dc9889ddcf6d5320bc0,-9.6612242,-35.7034261,beauty_salon
Depilrica Unidade Ponta Verde,4e50899741f8afb350385cc4bc5bdf5bbeac3c98,-9.6622222,-35.70583330000001,beauty_salon
Aretha Afarelli Espaço de Beleza,ad11a13bf0790e6da119a2099e052bfdff3adaa5,-9.656824699999998,-35.7001195,beauty_salon
Miami Studio,d15fdf6cf0a3381a514e233f94d2ea911e342449,-9.6628713,-35.7015076,beauty_salon
Estação Cabelo,3893119b15dff5d652a9f56e6bc1c3fe63cd0ef8,-9.650164799999999,-35.7059389,beauty_salon
Intimista Hair Maceió,709176b06fc01b0a417cb1663723dd6e8632245a,-9.6500471,-35.7067623,beauty_salon
Smooth Depilação,cd5cc961a2bcad3440a4a95e4471ef77b0ae30b6,-9.650883499999999,-35.7030374,beauty_salon
Cícera Cabelereira,218a18c4ecf68874382133a5bd55476e09ac1e69,-9.652922600000002,-35.7130719,beauty_salon
Gavazzi Hairstylist,166c5215896492dc367e0807cfe0e2ec810b5570,-9.660654499999998,-35.7006396,beauty_salon
Thayse Santiago da Silva-me,32c0d002ca5238794523680da0f1511e2f936bde,-9.650260899999997,-35.70983080000001,beauty_salon
Studio S - Cabelo e Estética,996111acd4f7b326301ce660ecea980e3d7c406e,-9.6598071,-35.7140312,beauty_salon
Cida Cabelos / Maria Charmosa,82a7483005bf8145cbb6cfaa399e3a6021f9b0bc,-9.6582708,-35.71414350000001,beauty_salon
Gabriela Antunes - Micropigmentação e Design de Sobrancelhas,796244883fc17c3d919b8f6fa5f789b0ed03b501,-9.662754999999999,-35.701671,beauty_salon
Paulo Ariza Cabeleireiro,7368d3b7236c8b14f5581cf4230a243431a358ee,-9.6509835,-35.71294,beauty_salon
Rose Amaral - Creative Hair,63a15d9213ee4ff26494ea57fa11e11b93a4047c,-9.6616926,-35.7000071,beauty_salon
Espaço da Beleza Fashion,3ba4ba3e2105c3cb5da6b7db60b95447ee9bbb35,-9.663541,-35.7116141,beauty_salon
Rita Cabelos,5c4425bf024c7ebec1416a63a2065863332c2c32,-9.6629045,-35.7125136,beauty_salon
Ariel Cabelo e Corpo,ec5c183544ac186df0c3d7da3cfda2940214373c,-9.651052799999999,-35.7134898,beauty_salon
Ariel Cabelo e Corpo - O melhor cabeleireiro de Alagoas e referência no Brasil!,f42bfd368549bf7acedf0367af99399fcc2803ae,-9.650991999999999,-35.713492,beauty_salon
Depily Centro de Depilação,d96ea9a67da1cb35962c1fa8c524a85567f8616c,-9.651366699999999,-35.7156064,beauty_salon
Escova Express,407ee963c7493c253022fb70b069973b371c73fa,-9.651366699999999,-35.7156064,beauty_salon
Salão WHair Beauty Care,7ea5115dd49c1f09ea55b66627d6e11e7115f3d3,-9.659409799999999,-35.7076244,beauty_salon
IT Hair Boutique,d6285c9886248259a7bf1ceaa948aecd87c760ec,-9.662754999999999,-35.701671,beauty_salon
Alacenter,eb6be329fa1c19ab53911ef8d44853f0fb904f8d,-9.65745,-35.70668,beauty_salon
Ferry Salão Cosméticos,4f7ae2e885137146ca8505602e21a5aca8858d3f,-9.6516637,-35.7025494,beauty_salon
Distribuidora R5 cosmeticos Ltda,92c4aab6bc0051eb20d3167abf60cade8d56615c,-9.654930600000002,-35.70511740000001,beauty_salon
Sobrancelhas Gil Soares,cfdf8d72cd83a45cf59b464f46abb199085d9d6a,-9.656401899999999,-35.7065791,beauty_salon
Studio H Centro de Beleza,bb615c904a7413763baea2af241d2b8cb4402945,-9.656393500000002,-35.7066216,beauty_salon
Depil Up,461946c0a5598e5f1f7293d76279f9701921502b,-9.656393500000002,-35.7066216,beauty_salon
Rejuvenecer Cursos e Serviços,ddb9d1fbca0dd96eb7d136e0f1a9d7d58d1ca90e,-9.656563199999999,-35.70604239999999,beauty_salon
Depilart,19978095894b1897cf3ee6f37811b9d0ba344f5b,-9.657396300000002,-35.7078438,beauty_salon
Salão Beleza Dupla & Curso de Cabeleireiro,de50099917a962414db9c917f7c38b9b276ec7f3,-9.654819300000002,-35.7060513,beauty_salon
Tratos e Trukes,e437d28f37db1d9de5ed679d9b465473def15ef7,-9.6547469,-35.7067754,beauty_salon
Unhas Club,7d11916c77338edebd6724818269e844d90f273e,-9.6584074,-35.706963,beauty_salon
Salão Star Model,79cbd9dfc4d0a50ca5aa64e5acca181db355aca9,-9.654681,-35.7069816,beauty_salon
Studio CN Nails,a22ef7fd1405ed9439b8f6aacd65df2835cff506,-9.656728,-35.708455,beauty_salon
STUDIO STAR BELLA,3b307c849ce41a24936e48d9713ec3b6e127717f,-9.654930600000002,-35.70511740000001,beauty_salon
Salão Galileia Beleza e Estética,4b2b3cd71fdcd1491b97fb6dc4d20a0474662aa2,-9.6548698,-35.7051322,beauty_salon
Depilway | Depilação Expressa | Maceió,7789155cbf351c7d1ca4b40ec7d0e2a9cdb471d6,-9.6565576,-35.7042089,beauty_salon
Ateliê Lívia Costa,fcf0e303ab5b93c7553c41954bb867aa484727a9,-9.6555065,-35.7076031,bicycle_store
Maceió Bicicletas,787dac2b0791051171296a6294c8b6a496f07c42,-9.649848400000002,-35.7089489,bicycle_store
Sllalom Bike,c7a43c08688b97c583b28b986aa108433aa17a12,-9.653577799999999,-35.7084685,bicycle_store
Portal Duas Rodas,a9d0af7e3ed6bded62c83bcc16dc7911a1e78d1b,-9.649689500000001,-35.7009909,bicycle_store
M&K Bikes - Jatiúca,3b53a475f0eae2574b8b7932196e7e2b7d2e410d,-9.6529227,-35.7117311,bicycle_store
Toto Bike,f439913c2721c14a882435a959bd0829a390de81,-9.651017000000001,-35.710507,bicycle_store
Esquina Ciclo Peças,31bf382415476f41e72ab0f99642e02bf42b730e,-9.653083299999999,-35.7125221,bicycle_store
Tony bike service,938b4459768372a46dae2e28491d5107b506a9d9,-9.653025999999997,-35.7125986,bicycle_store
Maceió Food Bikes,66220e66f2362112dc306b6c2729a5c02a67212f,-9.6540684,-35.713824,bicycle_store
Bike Ret 7,9cdbabd98ac2cf8a783c2e573444e65602961754,-9.6544375,-35.7145531,bicycle_store
M. Maria,99ad504f6ef1dce0e705df6c13c3aa7d757eef9d,-9.653487799999997,-35.700912,cafe
Bean Espresso Coffee Shop,d31f66566d10e78e624d6ee1cd9a8231927054f6,-9.6592443,-35.70254630000001,cafe
Grão Espresso Cafeteria- Jatiuca-Hiper Gbarbosa,67f674644a1c801b26388ec84f32c6f2ffd4e36c,-9.649246,-35.706222,cafe
SJA ADVOCACIA & CONSULTORIA,51bc1ad9d71421ca4616ae8456c6f74343de960d,-9.659058999999997,-35.707307,cafe
Grão Espresso,a75c31ea56f8f1af4c48e3c7c1546f799a1071ff,-9.649189699999999,-35.7060544,cafe
Café São Braz,d9da054dd784e4cc2cd1fd075c4c122dd175da3e,-9.661872599999997,-35.704484,cafe
Café da Manhã-grão Espresso-jatiuca Hiper Gbarbosa,d6fb8cf2813f2e7dc116f5830260d1e430307d32,-9.650895799999999,-35.706579,cafe
ShakeVIP_FamíliaGarcez - Ponta Verde,78777f917564d6ab721bad6b87d1dbe9b64581a1,-9.662536399999999,-35.7028578,cafe
Le Brulé,72f498e6740102add2f7395f53af1199276e201b,-9.660833300000002,-35.70027779999999,cafe
Palato Café,ed80d4701318a9ea74a174be6b9591995d802cbe,-9.655973699999997,-35.7053949,cafe
Bull Açaí,d2b5c3a465a6cb9b0b59836fe3500077440e6680,-9.657136000000001,-35.7053638,cafe
Deltaexpresso,abf1d2ce47ec0d059f0531126352f779a7fcdeb9,-9.656569099999999,-35.7040751,cafe
Shake Terraço,b913ea2331c9145c0dcc4c7224ece3a48f784fa4,-9.6590474,-35.707345,cafe
Palu Brownieria,3d03c5ea4d269cc5e2b0acf3ffedfc6eefa29880,-9.659231499999999,-35.707283,cafe
Tapioca da Branca,952e494bf9018173827e9631af6030276fd26954,-9.6576811,-35.710404,cafe
Shake Club Ponta Verde,8e3aee3ba281f6065efbdc4f76b5f543063b137b,-9.660545899999999,-35.7056402,cafe
Nakaffa Café,30b7f0beeb3c119729ac70c7bf54540d26556ce3,-9.6569893,-35.7022263,cafe
Coffee Break cafeteria,0f85899267dd3cee1a8b8739afd557c1d197dfe6,-9.651823,-35.7069628,cafe
Shake Universitário,e503b5bbc483913bb65b641813c3b1bae79dd07d,-9.6618905,-35.7072183,cafe
Clube Do Shake Lu e Arrisson,bad14be8700a75db171d212565f736b1bb7abce8,-9.650558,-35.70593900000001,cafe
Café da Vila Maceió,54866c110109bb9e3f7dd039fb46e2f196898f4b,-9.662228399999998,-35.70425479999999,cafe
Moseria Conveniencia,beee3c585e478bf7caa2b48a8f06f4a4507db855,-9.652681399999999,-35.7014951,cafe
Nilknarf Coffe e Tea,d09608c3deff8d49c72434495b5c4e16ab2de533,-9.6559956,-35.70009900000001,cafe
SHAKE HERBALIFE JATIUCA | SHAKE MANIA AMELIA ROSA | Espaço Vida Saudavel,181863fccb9f4651f25f7faea95369e89a83fb99,-9.6513142,-35.7025024,cafe
Kopi Coffee Store,41f9fa1954c298f24022f89c145e34e5de5bb5f7,-9.6509792,-35.7025723,cafe
Lanches,99f168c85e40af0a25dcff7862e5b99ba1f30e21,-9.651387699999999,-35.7020155,cafe
Shake Mania Êxodo JTR,4876addaaca3676ba2522c0bafbaf67f45036b31,-9.6523581,-35.7007997,cafe
Shake Mania Lions,e28c18718124bc80931fa82cbe97f79e93e9c16f,-9.6631588,-35.708807,cafe
Shake Cpec,b01659d005c944043840baf9a1c0c2eda9ba80cf,-9.649532299999999,-35.70719710000001,cafe
Caldinhosecia,9cd6647e57dc84caa82985b9c6f8b69ff49e60db,-9.6514449,-35.71179559999999,cafe
Torta Alemã Grão Espresso (hiper Gbarbosa),e1e5072bbf722bb07003b79cde5b941ab16a96f8,-9.649211999999999,-35.70611269999999,cafe
Caldinhose e cia,eb51ee901fea6a9e15e6f2b4ddff1032dd94370a,-9.651445199999998,-35.7118596,cafe
Kappuccino Gourmet,3d8fde95c7fc3f1e7cddbca4a8d615a030644c18,-9.650674,-35.70164130000001,cafe
Havanna Maceió Praia,24dd38f1eb3670ea61e2a37e1331798562c4d0e4,-9.664287999999999,-35.709076,cafe
Nutrigrão Café,ed786e7436c28d98e9d13f5b3bbf063e1249f469,-9.661705,-35.7000099,cafe
Mostardas Hamburgueria,5345fd7088a49bf514acb940ec097f75229253a1,-9.6489435,-35.70082629999999,cafe
Maná Café Bistrô,2c0533d405737d63306061336f1d58524d4aea15,-9.6653699,-35.7124444,cafe
Império Dom Pastello,0513c6ed065d96c3820c8948a2d132ca8f19cf01,-9.653896999999999,-35.716941,cafe
Turisauto Rent a Car,77dd7702f79e4670feb1ebc5aee9be07109e0cef,-9.660501999999997,-35.70518029999999,car_rental
Norcar Serviços e Turismo LTDA ME,c31e7dd8ca3921628124dd5b0256eee8bd645869,-9.6520666,-35.7032078,car_rental
Unidas Aluguel de Carros,93e472c75ceb9e2a6549d98a45df6ba561cf99ab,-9.6532047,-35.7012162,car_rental
WAlmeida Locadora De Veículos,31a9ff57b739ea1a839b415e28f64d273bb3ca12,-9.650752299999999,-35.7042142,car_rental
GB Rent a Car,920ee7ac0477d24b22cf49f094f095f2bb897037,-9.653871999999998,-35.699156,car_rental
Naboa Rent a Car,e55f7585b764d7d41560fcff1753bddd7b5aa069,-9.656231,-35.71531,car_rental
Brascar Locadora,8b9181edd22d0a871a823337a018fdba48051713,-9.6496008,-35.70099349999999,car_rental
Tropicana Agência de Viagens e Turismo Ltda,3cc0494d761e27951bd63ae920f74d29961f0914,-9.662730399999997,-35.6996032,car_rental
OFTorres Rent a Car,c2d9d80095b46b4be512db3d52f649d979f1d780,-9.6518302,-35.7147245,car_rental
Braga Rent a Car,b7acbcb7e29814c853a5d28242d7f6d58e7ada95,-9.6645922,-35.7113275,car_rental
Rotacar Locadora,bb87d331463d84834166c8be3a8907840dbb4066,-9.661693399999999,-35.6971094,car_rental
Action Rent A Car,d2a815fce76e2b4f2f2bc74bb9d6c0fbbc356fcf,-9.653519099999999,-35.7125955,car_rental
MUNDIAL EXCHANGE: soluções em câmbio e viagens.,9ccbf2649f46e414629adafa53546378490988a5,-9.659058999999997,-35.707307,car_rental
SR Locadora,751c5dc3972d886dd33a94165171cd915da8ae42,-9.659027700000001,-35.70536749999999,car_rental
Attack Locações e Turismo,c6491a076a9febad78d35aefca13846fcdd669c2,-9.6590879,-35.7054055,car_rental
Sul Car - Locação de Veículos,57fc93dd48f6ab3870ea2e996148a0da37855c16,-9.660078999999998,-35.70549099999999,car_rental
Mar Azul Rent a Car,a8ffdd770d5c200163716ed5d53a9033a6d861a0,-9.6614545,-35.70988260000001,car_rental
National Car Rental,7c800e98e55d5a85b4dd3180d9a8299c0ec322f7,-9.6532089,-35.7012162,car_rental
Alamo Rent A Car,36c83d8d9e0237aa4482d4780141a00eb9b466c9,-9.653053000000002,-35.7012408,car_rental
Style Rent a Car,63f2f556ae2042b360b51b1df11f7637a1b9ff01,-9.652588,-35.7015081,car_rental
South Car Rent a Car,3f9b9a1af8bfe2d4c67c97b2a25f28787a4cc28b,-9.6498487,-35.7089492,car_rental
Amorim Turismo,d523816da5d74f9b42935c3c37d82f029b0bb9af,-9.653946699999999,-35.6990912,car_rental
Ipioca Rent a Car,52f2aded71cf7e40f0fce154938f6a0207eee9c0,-9.653657899999999,-35.6990857,car_rental
American Locação Serviços,ec8b88898354fca0b8f354311094d31999ce90da,-9.6540061,-35.7147692,car_rental
Bandeira Rent a Car - Filial Pajuçara,6c04d7f2865a6696d55c3b101845b78f13f00278,-9.6645922,-35.7113275,car_rental
Netuno Turismo,49b1e9b8b3ceb75a200a982a763565823bcb45d8,-9.6645139,-35.7116202,car_rental
Eletrocar,583d1b5a6c27e3261a1892b2e20f60ec18e08aeb,-9.6580888,-35.7118808,car_repair
Heliar Maceió Baterias,4a288510a6c1edbdc4ec33457ffb60ccc5ac73b6,-9.6565601,-35.7088188,car_repair
Multi Marcas Baterias e Peças LTDA,2df20d4aee107ef7ff679b7474c37d2fa206a638,-9.6565475,-35.708834,car_repair
Action Centro Automotivo Porto Seguro,1707086538de2f72f9a77dd3d995ce6f83f9cfe9,-9.6532257,-35.70461219999999,car_repair
DAC HDI Seguros Maceió,3ec711bfef287c4aebc3da3ddcfed2b4729f71df,-9.651431899999999,-35.7017568,car_repair
Autopartes Jatiuca,930b0e2ed2a9637e2e59a109cbe0a632cde37d9d,-9.6531608,-35.71275550000001,car_repair
Mardone Autopeças - Baterias 24 hrs,aa75d1ccb4f8b3513c386fd675f141bbe13a0eb3,-9.65319,-35.71415500000001,car_repair
Martelinho de Ouro Maceió,32c215d37ee6266505aee8ae14a7ef21dfe70d6a,-9.6515016,-35.7137833,car_repair
Central das Baterias Maceió,ddc741c8bf760e415c648e84a84564f925b9b273,-9.6568763,-35.7158418,car_repair
Posto Stela Maris,17d31471754eaa073e08fb353122deebc0401ccf,-9.6490992,-35.70050519999999,car_repair
Global Radiocomunicação,34338cc7ce89658e4568a1d6673e7e92146bee57,-9.653432,-35.7158087,car_repair
